time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,windspeed_10m,winddirection_10m,aqi,hour,day,month,year,weekday,is_weekend,aqi_change,aqi_pct_change,aqi_lag1,aqi_lag2,aqi_lag3,aqi_roll3,aqi_roll6,aqi_roll24
2025-08-30 02:00:00,80.1,34.2,248.0,21.3,10.2,34.0,26.3,94.0,25.2,32.2,1003.1,6.5,276,80.1,2,30,8,2025,5,1,-4.400000000000006,-0.05207100591715985,84.5,88.0,91.5,84.20000000000003,88.39999999999999,91.1847954021837
2025-08-30 03:00:00,76.6,33.3,224.0,20.4,10.2,33.0,26.3,94.0,25.3,32.6,1002.8,4.1,283,76.6,3,30,8,2025,5,1,-3.5,-0.043695380774032455,80.1,84.5,88.0,80.40000000000002,85.56666666666666,91.5222954021837
2025-08-30 04:00:00,77.3,33.8,231.0,21.3,10.7,29.0,26.1,95.0,25.3,32.2,1002.8,5.4,262,77.3,4,30,8,2025,5,1,0.7000000000000028,0.009138381201044377,76.6,80.1,84.5,78.00000000000001,83.0,91.91812873551704
2025-08-30 05:00:00,69.8,31.5,261.0,14.1,10.6,37.0,26.1,95.0,25.3,32.2,1002.9,5.3,262,69.8,5,30,8,2025,5,1,-7.5,-0.0970245795601552,77.3,76.6,80.1,74.56666666666668,79.38333333333334,91.97229540218372
2025-08-30 06:00:00,74.7,32.8,331.0,15.0,12.8,39.0,26.8,92.0,25.4,32.8,1003.4,6.6,244,74.7,6,30,8,2025,5,1,4.900000000000006,0.07020057306590277,69.8,77.3,76.6,73.93333333333335,77.16666666666667,92.31812873551705
2025-08-30 07:00:00,91.0,35.6,423.0,16.2,15.9,42.0,27.1,89.0,25.2,32.9,1003.8,6.8,243,91.0,7,30,8,2025,5,1,16.299999999999997,0.21820615796519416,74.7,69.8,77.3,78.50000000000001,78.25,93.1722954021837
2025-08-30 08:00:00,100.6,36.7,473.0,16.1,18.5,48.0,27.8,84.0,24.9,33.6,1004.4,5.9,235,60.63103448275862,8,30,8,2025,5,1,-30.368965517241378,-0.33372489579386133,91.0,74.7,69.8,75.44367816091956,75.0051724137931,92.24442183896531
2025-08-30 09:00:00,126.7,41.0,439.0,13.6,20.4,59.0,28.9,78.0,24.7,34.5,1004.8,6.2,221,118.0758389261745,9,30,8,2025,5,1,57.444804443415876,0.9474488590451347,60.63103448275862,91.0,74.7,89.90229113631106,81.9178122348222,93.18508179422258
2025-08-30 10:00:00,125.7,41.4,363.0,9.9,21.9,73.0,29.8,73.0,24.4,34.9,1005.2,8.4,214,117.41140939597315,10,30,8,2025,5,1,-0.6644295302013461,-0.0056271421507051445,118.0758389261745,60.63103448275862,91.0,98.70609426830212,88.60304713415104,93.84951132442393
2025-08-30 11:00:00,130.39999999999998,44.25,301.0,6.9,22.6,86.0,30.1,73.0,24.6,35.6,1005.2,10.5,211,127.64362416107383,11,30,8,2025,5,1,10.232214765100679,0.08714838547412596,117.41140939597315,118.0758389261745,60.63103448275862,121.04362416107385,98.24365116099669,94.8433871633501
2025-08-30 12:00:00,130.39999999999998,44.25,272.0,5.3,21.9,97.0,30.2,72.0,24.6,35.6,1004.6,11.0,221,130.76644295302015,12,30,8,2025,5,1,3.1228187919463153,0.024465137310780483,127.64362416107383,117.41140939597315,118.0758389261745,125.27382550335574,107.5880583198334,95.95353817006152
2025-08-30 13:00:00,130.39999999999998,44.25,257.0,4.5,20.4,107.0,30.9,68.0,24.3,37.1,1004.0,11.6,221,131.03221476510066,13,30,8,2025,5,1,0.2657718120805157,0.0020324160088684984,130.76644295302015,127.64362416107383,117.41140939597315,129.8140939597316,114.26009411401681,97.12736367341722
2025-08-30 14:00:00,130.39999999999998,44.25,255.0,4.5,19.0,110.0,30.5,70.0,24.3,35.8,1003.5,13.6,216,125.4510067114094,14,30,8,2025,5,1,-5.581208053691256,-0.0425941671191058,131.03221476510066,130.76644295302015,127.64362416107383,129.0832214765101,125.06342281879195,98.02302129136774
2025-08-30 15:00:00,125.7,44.25,273.0,5.1,18.1,103.0,30.4,69.0,24.1,35.4,1002.6,12.9,230,117.41140939597315,15,30,8,2025,5,1,-8.039597315436254,-0.06408555440237118,125.4510067114094,131.03221476510066,130.76644295302015,124.6315436241611,124.95268456375838,98.84016334953328
2025-08-30 16:00:00,115.7,42.8,303.0,6.5,17.3,89.0,30.0,71.0,24.2,34.3,1002.0,12.9,234,110.76711409395973,16,30,8,2025,5,1,-6.644295302013418,-0.056589860697484284,117.41140939597315,125.4510067114094,131.03221476510066,117.87651006711411,123.84530201342282,99.43045977011495
2025-08-30 17:00:00,109.4,41.9,324.0,10.2,16.9,77.0,29.6,73.0,24.1,33.9,1002.2,12.5,231,106.58120805369128,17,30,8,2025,5,1,-4.185906040268449,-0.03779015165744681,110.76711409395973,117.41140939597315,125.4510067114094,111.58657718120809,120.33489932885907,99.09547654863843
2025-08-30 18:00:00,96.9,38.6,321.0,17.9,16.6,61.0,29.0,80.0,25.1,34.1,1003.0,11.7,218,96.9,18,30,8,2025,5,1,-9.681208053691279,-0.09083409946727461,106.58120805369128,110.76711409395973,117.41140939597315,104.7494407158837,114.69049217002237,98.49830093342591
2025-08-30 19:00:00,86.8,36.6,309.0,28.5,16.1,40.0,28.4,83.0,25.2,33.5,1003.3,11.9,221,86.8,19,30,8,2025,5,1,-10.100000000000009,-0.10423116615067085,96.9,106.58120805369128,110.76711409395973,96.76040268456377,107.31845637583892,97.75713762246393
2025-08-30 20:00:00,81.3,38.1,308.0,36.0,15.7,24.0,28.1,85.0,25.3,33.5,1003.9,10.6,227,81.3,20,30,8,2025,5,1,-5.5,-0.06336405529953915,86.8,96.9,106.58120805369128,88.33333333333336,99.95995525727069,97.10713762246394
2025-08-30 21:00:00,81.7,38.8,340.0,37.25,15.5,20.0,28.0,86.0,25.5,33.4,1004.6,10.9,219,81.7,21,30,8,2025,5,1,0.4000000000000057,0.00492004920049216,81.3,86.8,96.9,83.26666666666668,94.00805369127518,96.6113042891306
2025-08-30 22:00:00,79.9,38.0,384.0,36.1,15.4,21.0,27.7,88.0,25.6,33.5,1004.8,9.4,223,79.9,22,30,8,2025,5,1,-1.7999999999999972,-0.022031823745410017,81.7,81.3,86.8,80.96666666666668,88.86353467561521,96.07797095579728
2025-08-30 23:00:00,76.6,36.1,396.0,33.4,14.9,24.0,27.4,91.0,25.8,33.4,1004.9,8.6,250,76.6,23,30,8,2025,5,1,-3.3000000000000114,-0.041301627033792365,79.9,81.7,81.3,79.40000000000002,83.86666666666666,95.45713762246395
2025-08-31 00:00:00,72.9,34.0,344.0,29.7,13.5,27.0,27.2,92.0,25.7,33.0,1004.6,9.2,270,72.9,0,31,8,2025,6,1,-3.6999999999999886,-0.04830287206266304,76.6,79.9,81.7,76.46666666666668,79.86666666666667,94.82797095579728
2025-08-31 01:00:00,69.4,31.7,260.0,24.8,11.7,31.0,27.0,92.0,25.6,32.8,1004.3,9.2,282,69.4,1,31,8,2025,6,1,-3.5,-0.0480109739368999,72.9,76.6,79.9,72.96666666666668,76.96666666666667,94.19880428913059
2025-08-31 02:00:00,67.3,29.8,198.0,20.6,10.4,35.0,26.8,93.0,25.6,32.9,1003.9,7.3,277,67.3,2,31,8,2025,6,1,-2.1000000000000085,-0.030259365994236398,69.4,72.9,76.6,69.86666666666669,74.63333333333334,93.66547095579728
2025-08-31 03:00:00,66.8,28.5,177.0,17.7,9.9,37.0,26.6,94.0,25.5,32.5,1003.1,7.3,260,66.8,3,31,8,2025,6,1,-0.5,-0.007429420505200568,67.3,69.4,72.9,67.83333333333336,72.14999999999999,93.25713762246396
2025-08-31 04:00:00,66.8,27.5,179.0,15.4,9.9,38.0,26.4,93.0,25.3,32.1,1003.0,8.3,269,66.8,4,31,8,2025,6,1,0.0,0.0,66.8,67.3,69.4,66.96666666666668,69.96666666666667,92.81963762246393
2025-08-31 05:00:00,66.4,26.7,200.0,15.8,11.3,36.0,26.4,93.0,25.1,32.1,1003.5,7.4,273,66.4,5,31,8,2025,6,1,-0.3999999999999915,-0.0059880239520956335,66.8,66.8,67.3,66.66666666666669,68.26666666666667,92.67797095579726
2025-08-31 06:00:00,69.6,26.1,260.0,15.4,12.5,38.0,27.1,89.0,25.2,32.9,1004.0,7.2,252,69.6,6,31,8,2025,6,1,3.1999999999999886,0.04819277108433728,66.4,66.8,66.8,67.60000000000002,67.71666666666667,92.46547095579727
2025-08-31 07:00:00,78.7,27.7,341.0,14.7,14.1,42.0,27.4,85.0,24.7,32.7,1004.2,7.9,249,78.7,7,31,8,2025,6,1,9.100000000000009,0.13074712643678166,69.6,66.4,66.8,71.56666666666668,69.26666666666667,91.95297095579728
2025-08-31 08:00:00,86.1,28.0,382.0,13.4,15.5,48.0,28.1,80.0,24.4,32.9,1004.4,9.9,249,86.1,8,31,8,2025,6,1,7.3999999999999915,0.09402795425667088,78.7,69.6,66.4,78.13333333333335,72.39999999999999,93.01417785234901
2025-08-31 09:00:00,96.9,30.2,346.0,10.9,16.4,58.0,29.1,74.0,24.1,33.5,1004.9,11.5,238,96.9,9,31,8,2025,6,1,10.800000000000011,0.1254355400696865,86.1,78.7,69.6,87.23333333333335,77.41666666666667,92.13185123042507
2025-08-31 10:00:00,102.0,32.7,271.0,7.8,17.0,70.0,30.0,69.0,23.7,33.9,1005.4,13.8,234,101.66442953020135,10,31,8,2025,6,1,4.76442953020134,0.049168519403522515,96.9,86.1,78.7,94.8881431767338,83.22740492170023,91.47572706935124
2025-08-31 11:00:00,105.5,34.7,215.0,5.4,17.1,80.0,30.3,67.0,23.4,34.0,1005.1,15.5,234,103.98993288590604,11,31,8,2025,6,1,2.325503355704697,0.022874306839186787,101.66442953020135,96.9,86.1,100.85145413870248,89.4923937360179,90.49015659955258
2025-08-31 12:00:00,106.6,35.6,200.0,4.2,16.4,86.0,30.7,65.0,23.4,35.0,1004.6,15.5,238,104.72080536912752,12,31,8,2025,6,1,0.730872483221475,0.007028300364645412,103.98993288590604,101.66442953020135,96.9,103.45838926174498,95.34586129753916,89.40492170022372
2025-08-31 13:00:00,104.5,35.3,203.0,3.7,15.2,90.0,30.8,65.0,23.5,35.1,1003.9,16.1,238,103.3255033557047,13,31,8,2025,6,1,-1.3953020134228211,-0.013324019124037134,104.72080536912752,103.98993288590604,101.66442953020135,104.01208053691278,99.45011185682326,88.25047539149888
2025-08-31 14:00:00,102.2,34.3,213.0,3.8,14.2,90.0,30.8,65.0,23.5,34.9,1002.6,17.5,236,101.79731543624162,14,31,8,2025,6,1,-1.528187919463079,-0.014790036049494915,103.3255033557047,104.72080536912752,103.98993288590604,103.28120805369129,102.06633109619686,87.26490492170022
2025-08-31 15:00:00,95.9,32.2,230.0,4.4,13.7,84.0,30.5,66.0,23.6,34.2,1001.6,18.1,240,95.9,15,31,8,2025,6,1,-5.8973154362416125,-0.057931934756523695,101.79731543624162,103.3255033557047,104.72080536912752,100.34093959731547,101.8996644295302,86.36859619686801
2025-08-31 16:00:00,89.2,29.8,254.0,5.7,13.3,74.0,30.0,68.0,23.5,33.1,1000.8,18.3,244,89.2,16,31,8,2025,6,1,-6.700000000000003,-0.06986444212721588,95.9,101.79731543624162,103.3255033557047,95.63243847874723,99.82225950782998,85.46996644295302
2025-08-31 17:00:00,91.3,29.5,269.0,8.1,13.8,65.0,29.2,73.0,23.8,32.5,1000.7,18.3,247,91.3,17,31,8,2025,6,1,2.0999999999999943,0.023542600896860888,89.2,95.9,101.79731543624162,92.13333333333337,97.70727069351231,84.83324944071587
2025-08-31 18:00:00,79.6,26.4,266.0,12.4,13.3,56.0,28.6,78.0,24.4,32.5,1001.6,16.4,249,79.6,18,31,8,2025,6,1,-11.700000000000003,-0.12814895947426075,91.3,89.2,95.9,86.7,93.52046979865771,84.11241610738256
2025-08-31 19:00:00,65.7,24.2,254.0,18.3,12.6,44.0,27.8,83.0,24.6,32.0,1001.7,15.5,244,65.7,19,31,8,2025,6,1,-13.899999999999991,-0.17462311557788934,79.6,91.3,89.2,78.86666666666669,87.24955257270693,83.23324944071588
2025-08-31 20:00:00,58.1,23.3,245.0,22.1,11.8,36.0,27.6,84.0,24.6,31.5,1001.9,17.3,239,58.1,20,31,8,2025,6,1,-7.600000000000001,-0.1156773211567732,65.7,79.6,91.3,67.80000000000003,79.96666666666665,82.26658277404921
2025-08-31 21:00:00,53.2,21.8,247.0,22.1,10.9,34.0,27.4,84.0,24.5,31.4,1002.3,16.4,244,53.2,21,31,8,2025,6,1,-4.899999999999999,-0.0843373493975903,58.1,65.7,79.6,59.00000000000002,72.85000000000001,81.07908277404923
2025-08-31 22:00:00,50.8,20.8,251.0,20.1,10.0,36.0,27.1,86.0,24.6,31.3,1002.8,15.4,254,36.0,22,31,8,2025,6,1,-17.200000000000003,-0.32330827067669177,53.2,58.1,65.7,49.10000000000002,63.98333333333334,79.24991610738256
2025-08-31 23:00:00,48.9,20.4,244.0,17.6,9.1,38.0,26.9,87.0,24.6,31.1,1002.7,15.5,262,48.9,23,31,8,2025,6,1,12.899999999999999,0.3583333333333334,36.0,53.2,58.1,46.03333333333336,56.916666666666664,78.09574944071588
2025-09-01 00:00:00,48.1,19.9,212.0,14.9,8.2,40.0,26.7,89.0,24.7,31.2,1002.2,13.6,264,48.1,0,1,9,2025,0,0,-0.7999999999999972,-0.01635991820040894,48.9,36.0,53.2,44.33333333333335,51.666666666666664,77.06241610738256
2025-09-01 01:00:00,47.7,19.4,168.0,11.7,7.3,43.0,26.5,90.0,24.7,31.0,1001.7,13.2,258,47.7,1,1,9,2025,0,0,-0.3999999999999986,-0.008316008316008316,48.1,48.9,36.0,48.23333333333335,48.666666666666664,76.15824944071588
2025-09-01 02:00:00,47.4,19.0,136.0,9.1,6.6,45.0,26.4,90.0,24.6,30.8,1001.1,14.0,258,47.4,2,1,9,2025,0,0,-0.30000000000000426,-0.0062893081761007386,47.7,48.1,48.9,47.73333333333335,46.88333333333333,75.32908277404921
2025-09-01 03:00:00,46.8,18.7,122.0,7.4,6.2,46.0,26.6,87.0,24.3,30.7,1000.6,14.6,256,46.8,3,1,9,2025,0,0,-0.6000000000000014,-0.012658227848101333,47.4,47.7,48.1,47.30000000000002,45.81666666666666,74.49574944071588
2025-09-01 04:00:00,46.1,18.5,120.0,6.4,6.0,48.0,26.6,85.0,23.8,30.2,1000.4,16.2,258,48.0,4,1,9,2025,0,0,1.2000000000000028,0.025641025641025772,46.8,47.4,47.7,47.40000000000001,47.81666666666666,73.71241610738255
2025-09-01 05:00:00,48.4,18.6,136.0,6.2,6.2,48.0,26.5,86.0,24.0,30.3,1000.7,15.5,257,48.4,5,1,9,2025,0,0,0.3999999999999986,0.008333333333333304,48.0,46.8,47.4,47.73333333333335,47.73333333333333,72.96241610738255
2025-09-01 06:00:00,49.4,19.4,187.0,8.2,7.1,47.0,27.0,84.0,24.1,31.0,1001.2,14.8,252,49.4,6,1,9,2025,0,0,1.0,0.02066115702479343,48.4,48.0,46.8,48.60000000000002,47.949999999999996,72.12074944071588
2025-09-01 07:00:00,51.7,21.1,256.0,10.8,8.4,45.0,26.8,87.0,24.4,30.7,1001.4,16.9,255,51.7,7,1,9,2025,0,0,2.3000000000000043,0.04655870445344146,49.4,48.4,48.0,49.83333333333335,48.61666666666667,70.99574944071588
2025-09-01 08:00:00,58.4,22.6,296.0,12.0,9.6,47.0,27.7,79.0,23.8,30.9,1001.7,19.0,257,58.4,8,1,9,2025,0,0,6.699999999999996,0.12959381044487417,51.7,49.4,48.4,53.166666666666686,50.449999999999996,69.84158277404923
2025-09-01 09:00:00,64.5,23.3,277.0,10.3,10.5,54.0,28.6,74.0,23.4,31.5,1002.1,19.1,259,64.5,9,1,9,2025,0,0,6.100000000000001,0.10445205479452047,58.4,51.7,49.4,58.200000000000024,53.4,68.49158277404922
2025-09-01 10:00:00,67.5,24.3,228.0,7.1,11.3,65.0,29.1,71.0,23.4,32.0,1002.2,19.2,258,67.5,10,1,9,2025,0,0,3.0,0.04651162790697683,64.5,58.4,51.7,63.46666666666669,56.65,67.0680648769575
2025-09-01 11:00:00,66.8,24.9,193.0,4.6,11.8,73.0,30.1,66.0,23.0,33.3,1002.2,19.5,256,73.0,11,1,9,2025,0,0,5.5,0.08148148148148149,67.5,64.5,58.4,68.33333333333336,60.75,65.77681767337808
2025-09-01 12:00:00,65.0,25.1,189.0,3.6,11.9,78.0,30.4,64.0,22.9,33.6,1001.5,19.5,256,78.0,12,1,9,2025,0,0,5.0,0.06849315068493156,73.0,67.5,64.5,72.83333333333336,65.51666666666667,64.66345078299777
2025-09-01 13:00:00,65.0,25.7,197.0,3.4,11.8,82.0,30.6,63.0,22.8,33.6,1000.7,18.7,257,82.0,13,1,9,2025,0,0,4.0,0.05128205128205132,78.0,73.0,67.5,77.66666666666669,70.56666666666666,63.77488814317673
2025-09-01 14:00:00,61.0,24.9,210.0,3.7,11.7,82.0,30.7,63.0,22.7,34.1,999.7,18.4,254,82.0,14,1,9,2025,0,0,0.0,0.0,82.0,78.0,73.0,80.66666666666669,74.5,62.949999999999996
2025-09-01 15:00:00,58.9,24.4,225.0,4.4,11.8,78.0,30.2,65.0,22.9,33.2,998.9,18.8,248,78.0,15,1,9,2025,0,0,-4.0,-0.04878048780487809,82.0,82.0,78.0,80.66666666666669,76.75,62.20416666666667
2025-09-01 16:00:00,56.7,23.9,244.0,5.7,12.0,72.0,29.6,68.0,23.1,32.4,998.4,19.2,247,72.0,16,1,9,2025,0,0,-6.0,-0.07692307692307687,78.0,82.0,82.0,77.33333333333336,77.5,61.487500000000004
2025-09-01 17:00:00,62.6,25.8,260.0,7.8,12.8,66.0,28.9,73.0,23.6,32.0,998.5,18.8,246,66.0,17,1,9,2025,0,0,-6.0,-0.08333333333333337,72.0,78.0,82.0,72.00000000000001,76.33333333333333,60.43333333333334
2025-09-01 18:00:00,56.8,24.5,271.0,12.6,12.6,57.0,28.7,74.0,23.6,32.1,999.2,16.7,242,57.0,18,1,9,2025,0,0,-9.0,-0.13636363636363635,66.0,72.0,78.0,65.00000000000001,72.83333333333333,59.49166666666667
2025-09-01 19:00:00,49.2,24.3,278.0,19.2,12.2,45.0,28.0,77.0,23.7,31.6,999.6,15.9,239,49.2,19,1,9,2025,0,0,-7.799999999999997,-0.13684210526315788,57.0,66.0,72.0,57.40000000000001,67.36666666666667,58.804166666666674
2025-09-01 20:00:00,49.2,25.0,282.0,23.6,11.7,37.0,27.6,81.0,24.0,31.6,1000.0,14.3,237,49.2,20,1,9,2025,0,0,0.0,0.0,49.2,57.0,66.0,51.80000000000002,61.900000000000006,58.43333333333334
2025-09-01 21:00:00,49.6,25.2,285.0,23.8,11.0,36.0,27.5,81.0,23.9,31.4,1000.8,14.4,244,49.6,21,1,9,2025,0,0,0.3999999999999986,0.008130081300812941,49.2,49.2,57.0,49.33333333333335,57.166666666666664,58.28333333333333
2025-09-01 22:00:00,49.2,25.3,285.0,21.8,10.2,38.0,27.3,82.0,23.9,31.3,1001.2,14.2,249,49.2,22,1,9,2025,0,0,-0.3999999999999986,-0.008064516129032251,49.6,49.2,49.2,49.33333333333335,53.36666666666667,58.833333333333336
2025-09-01 23:00:00,48.5,25.0,272.0,19.2,9.4,41.0,27.0,84.0,24.1,31.1,1001.3,13.7,261,48.5,23,1,9,2025,0,0,-0.7000000000000028,-0.014227642276422814,49.2,49.6,49.2,49.10000000000002,50.449999999999996,58.81666666666667
2025-09-02 00:00:00,47.8,24.4,236.0,16.2,8.5,44.0,26.7,86.0,24.2,31.1,1001.2,12.1,260,47.8,0,2,9,2025,1,0,-0.7000000000000028,-0.01443298969072171,48.5,49.2,49.6,48.50000000000002,48.916666666666664,58.80416666666667
2025-09-02 01:00:00,46.1,23.3,187.0,12.7,7.5,47.0,26.5,87.0,24.2,30.7,1000.9,13.7,254,47.0,1,2,9,2025,1,0,-0.7999999999999972,-0.0167364016736401,47.8,48.5,49.2,47.76666666666668,48.550000000000004,58.775000000000006
2025-09-02 02:00:00,45.4,22.7,151.0,9.9,6.9,49.0,26.4,88.0,24.2,30.7,1000.5,12.7,257,49.0,2,2,9,2025,1,0,2.0,0.042553191489361764,47.0,47.8,48.5,47.933333333333344,48.51666666666667,58.84166666666667
2025-09-02 03:00:00,44.6,22.1,135.0,8.3,6.7,50.0,26.2,89.0,24.2,30.6,1000.4,12.4,257,50.0,3,2,9,2025,1,0,1.0,0.020408163265306145,49.0,47.0,47.8,48.666666666666686,48.583333333333336,58.975
2025-09-02 04:00:00,45.1,22.1,131.0,7.5,6.9,50.0,26.2,89.0,24.2,30.7,1000.5,11.7,261,50.0,4,2,9,2025,1,0,0.0,0.0,50.0,49.0,47.0,49.666666666666686,48.71666666666667,59.05833333333334
2025-09-02 05:00:00,42.8,21.3,148.0,6.5,7.0,53.0,26.1,90.0,24.3,30.7,1000.9,11.0,265,53.0,5,2,9,2025,1,0,3.0,0.06000000000000005,50.0,50.0,49.0,51.00000000000002,49.46666666666667,59.25
2025-09-02 06:00:00,42.1,21.0,204.0,8.7,8.3,51.0,26.8,85.0,24.0,31.3,1001.0,11.1,262,51.0,6,2,9,2025,1,0,-2.0,-0.037735849056603765,53.0,50.0,50.0,51.33333333333335,50.0,59.31666666666667
2025-09-02 07:00:00,44.0,22.6,280.0,11.6,10.2,49.0,26.9,85.0,24.2,31.2,1001.4,12.8,259,49.0,7,2,9,2025,1,0,-2.0,-0.039215686274509776,51.0,53.0,50.0,51.00000000000002,50.333333333333336,59.20416666666667
2025-09-02 08:00:00,51.0,24.0,324.0,12.9,11.9,51.0,27.7,80.0,23.9,31.8,1001.7,13.5,254,51.0,8,2,9,2025,1,0,2.0,0.04081632653061229,49.0,51.0,53.0,50.33333333333335,50.666666666666664,58.895833333333336
2025-09-02 09:00:00,55.1,24.3,304.0,11.0,13.3,60.0,28.8,73.0,23.5,32.5,1002.4,14.3,256,60.0,9,2,9,2025,1,0,9.0,0.17647058823529416,51.0,49.0,51.0,53.33333333333335,52.333333333333336,58.708333333333336
2025-09-02 10:00:00,59.3,25.3,253.0,7.5,14.5,72.0,29.7,68.0,23.1,33.0,1002.4,15.0,257,72.0,10,2,9,2025,1,0,12.0,0.19999999999999996,60.0,51.0,49.0,61.00000000000002,56.0,58.895833333333336
2025-09-02 11:00:00,61.9,26.5,216.0,4.9,15.3,81.0,30.1,66.0,22.9,33.2,1002.3,15.5,252,81.0,11,2,9,2025,1,0,9.0,0.125,72.0,60.0,51.0,71.00000000000001,60.666666666666664,59.229166666666664
2025-09-02 12:00:00,61.0,27.0,213.0,4.0,15.4,86.0,29.8,68.0,23.3,33.2,1001.9,15.3,248,86.0,12,2,9,2025,1,0,5.0,0.06172839506172845,81.0,72.0,60.0,79.66666666666669,66.5,59.5625
2025-09-02 13:00:00,59.6,26.3,224.0,4.0,15.0,87.0,30.1,66.0,23.2,33.6,1001.4,14.6,240,87.0,13,2,9,2025,1,0,1.0,0.011627906976744207,86.0,81.0,72.0,84.66666666666669,72.83333333333333,59.770833333333336
2025-09-02 14:00:00,56.9,25.4,238.0,4.5,14.6,86.0,30.1,66.0,23.0,33.6,1000.7,13.7,230,86.0,14,2,9,2025,1,0,-1.0,-0.011494252873563204,87.0,86.0,81.0,86.33333333333336,78.66666666666667,59.9375
2025-09-02 15:00:00,55.1,24.7,254.0,4.9,14.4,81.0,30.4,64.0,22.8,34.4,1000.1,13.4,228,81.0,15,2,9,2025,1,0,-5.0,-0.05813953488372092,86.0,87.0,86.0,84.66666666666669,82.16666666666667,60.0625
2025-09-02 16:00:00,53.7,24.0,273.0,5.9,14.2,72.0,30.1,64.0,22.7,33.4,999.7,13.8,231,72.0,16,2,9,2025,1,0,-9.0,-0.11111111111111116,81.0,86.0,87.0,79.66666666666669,82.16666666666667,60.0625
2025-09-02 17:00:00,67.1,28.7,289.0,8.1,13.1,61.0,29.2,71.0,23.5,32.7,999.7,15.4,224,67.1,17,2,9,2025,1,0,-4.900000000000006,-0.06805555555555565,72.0,81.0,86.0,73.36666666666669,79.85000000000001,60.10833333333333
2025-09-02 18:00:00,65.0,28.6,299.0,13.4,12.9,52.0,28.6,75.0,23.8,32.6,1000.3,13.3,221,65.0,18,2,9,2025,1,0,-2.0999999999999943,-0.03129657228017879,67.1,72.0,81.0,68.03333333333335,76.35000000000001,60.44166666666666
2025-09-02 19:00:00,60.8,29.7,306.0,20.6,12.7,39.0,27.9,79.0,23.8,32.2,1000.9,11.3,228,60.8,19,2,9,2025,1,0,-4.200000000000003,-0.06461538461538463,65.0,67.1,72.0,64.30000000000001,71.98333333333333,60.92499999999999
2025-09-02 20:00:00,60.8,30.7,317.0,26.3,12.4,29.0,27.7,80.0,23.9,31.9,1001.3,12.7,231,60.8,20,2,9,2025,1,0,0.0,0.0,60.8,65.0,67.1,62.20000000000002,67.78333333333333,61.40833333333334
2025-09-02 21:00:00,61.5,31.5,346.0,28.9,12.2,25.0,27.7,79.0,23.7,31.7,1002.2,12.8,232,61.5,21,2,9,2025,1,0,0.7000000000000028,0.011513157894736947,60.8,60.8,65.0,61.03333333333335,64.53333333333333,61.90416666666667
2025-09-02 22:00:00,62.9,32.7,379.0,29.8,12.0,24.0,27.5,80.0,23.8,31.8,1003.2,11.3,236,62.9,22,2,9,2025,1,0,1.3999999999999986,0.02276422764227637,61.5,60.8,60.8,61.73333333333335,63.01666666666666,62.474999999999994
2025-09-02 23:00:00,64.5,33.6,384.0,29.8,11.6,23.0,27.3,81.0,23.8,31.9,1003.8,9.1,256,64.5,23,2,9,2025,1,0,1.6000000000000014,0.025437201907790197,62.9,61.5,60.8,62.966666666666676,62.583333333333336,63.14166666666666
2025-09-03 00:00:00,65.0,33.5,336.0,29.0,10.9,22.0,27.1,83.0,23.9,32.0,1003.9,7.9,258,65.0,0,3,9,2025,2,0,0.5,0.007751937984496138,64.5,62.9,61.5,64.13333333333334,62.583333333333336,63.85833333333333
2025-09-03 01:00:00,64.5,33.5,261.0,27.2,10.0,23.0,26.9,84.0,23.9,31.7,1003.4,8.3,259,64.5,1,3,9,2025,2,0,-0.5,-0.007692307692307665,65.0,64.5,62.9,64.66666666666669,63.20000000000001,64.58749999999999
2025-09-03 02:00:00,62.2,32.9,204.0,24.9,9.4,24.0,26.6,85.0,23.8,31.2,1002.7,9.3,252,62.2,2,3,9,2025,2,0,-2.299999999999997,-0.0356589147286821,64.5,65.0,64.5,63.90000000000001,63.43333333333334,65.1375
2025-09-03 03:00:00,61.0,32.0,178.0,21.7,9.1,27.0,26.4,86.0,23.8,30.9,1002.6,9.6,258,61.0,3,3,9,2025,2,0,-1.2000000000000028,-0.019292604501607746,62.2,64.5,65.0,62.566666666666684,63.35,65.59583333333333
2025-09-03 04:00:00,58.7,30.3,169.0,18.0,9.1,31.0,26.1,88.0,23.9,30.7,1002.5,9.4,268,58.7,4,3,9,2025,2,0,-2.299999999999997,-0.03770491803278686,61.0,62.2,64.5,60.63333333333335,62.650000000000006,65.95833333333333
2025-09-03 05:00:00,48.0,25.1,182.0,12.0,8.9,39.0,25.9,89.0,23.9,30.5,1002.7,9.3,279,48.0,5,3,9,2025,2,0,-10.700000000000003,-0.18228279386712098,58.7,61.0,62.2,55.90000000000001,59.9,65.75
2025-09-03 06:00:00,46.0,24.0,235.0,12.8,9.7,39.0,26.7,86.0,24.1,31.7,1003.4,8.3,274,46.0,6,3,9,2025,2,0,-2.0,-0.04166666666666663,48.0,58.7,61.0,50.90000000000001,56.73333333333333,65.54166666666667
2025-09-03 07:00:00,48.4,25.3,309.0,13.8,11.0,40.0,26.9,82.0,23.6,31.5,1003.8,8.3,276,48.4,7,3,9,2025,2,0,2.3999999999999986,0.05217391304347818,46.0,48.0,58.7,47.466666666666676,54.04999999999999,65.51666666666667
